Palabra,Conteo
componentes,112
88,558
cometida,25
fundamentes,1
inmediata,124
sucia,6
representativas,11
encargada,17
diseñando,4
subsecretaría,184
fosas,23
registrados,526
207,211
sitios,207
inhumación,7
551,81
localizadas,78
excepciones,2
actualizaciones,74
correo,34
electrónico,107
fiscalías,251
desaparecida,1
localizada,2
desconozca,1
paradero,5
prevén,5
urgente,23
presos,9
extrema,84
interferencia,2
caciquismos,1
autoritarios,1
corruptos,1
rompimiento,1
novedosos,6
aldama,14
chenalhó,14
derivó,28
agresión,103
tras,40
duró,4
acordaran,1
pudiera,8
surgir,1
habitan,52
propiciar,67
pondrá,1
comunales,21
cacahuatepec,1
sexenio,18
liberado,3
distender,2
reconstruir,7
vieron,9
privaciones,4
opositoras,1
rincón,20
chautla,1
zacapexco,1
chilapa,2
álvarez,9
llevando,8
diligencias,13
destacamento,3
forzado,34
recabado,1
comparativa,1
reconozca,6
estipule,1
muchos,11
minimizado,1
nunca,14
integralmente,24
procurando,4
cimientos,2
regresen,1
desplazadas,15
leonardo,4
bravo,41
che,1
guevara,1
villa,30
zaachila,1
incluyó,83
memoria,90
nombrar,1
perpetradas,3
conocido,60
inauguró,37
halconazo,3
estrenó,4
documental,58
herencia,4
dolorosa,2
conciencia,32
violatorios,29
perpetrados,1
extinta,18
dfs,2
sesenta,2
setenta,3
ochenta,2
circular,18
sótano,2
albergó,4
1977,1
acoge,9
nos,54
legaron,1
permitirán,30
lamentables,2
periodistas,58
defender,14
examen,49
relatorías,2
903,32
beneficiarias,81
321,143
241,168
582,73
290,148
292,122
beneficiarios,410
récord,8
incorporados,29
colectivos,109
osc,53
pbi,1
amnistía,31
acuddeh,1
article,1
radios,6
amarc,1
mx,30
saltillo,24
cemda,1
tlachinollan,1
agustín,6
prodh,1
zeferino,1
ladrillero,1
cdhzl,1
cencos,1
cerezo,1
cmdpdh,1
cimac,1
jass,1
asociadas,84
redtdt,1
smr,1
scalabrinianas,1
serapaz,1
prioritario,1072
asegurarse,2
diferenciadas,3
interseccional,6
vio,16
reflejado,7
anexo,100
erogaciones,37
ascendió,89
etiquetado,20
segob,199
instrumentaron,17
feminicida,22
variación,324
real,342
calculó,59
deflactor,12
resultante,1
implícitos,2
producto,420
bruto,337
creados,18
evaluar,82
sig,1
composición,51
congresos,67
inegi,426
elaboran,5
1997,370
describen,20
finalizaron,8
capítulos,39
fecundidad,27
mortalidad,478
conavim,10
estadístico,91
gte,1
incorporen,4
disponer,66
apoye,4
sustente,1
combatirla,1
admitieron,1
avgm,35
declarados,9
agravio,16
comparado,78
supervisadas,2
inmediatas,12
refugios,38
hijas,33
adecuado,71
avizore,1
dictaminación,23
viven,70
externa,143
snpasevm,7
muertes,53
violentas,7
replica,2
479,104
475,77
banavim,12
comprender,6
exhaustivo,2
sufren,6
reportó,173
multiagencial,2
93,476
pnud,17
unfpa,8
desarrollará,5
ecatepec,26
naucalpan,5
chilpancingo,12
170,238
amplia,46
extranjeras,123
perfilamiento,3
incluía,10
resaltan,8
encuesta,443
lesbianas,3
gays,3
bisexuales,3
trans,58
intersexuales,9
lgbti,3
sindis,1
prontuario,1
enadis,10
mediciones,42
aportan,3
aporte,10
mides,1
metodológica,14
antidiscriminatoria,3
homofobia,3
transfobia,2
bifobia,2
lesbofobia,2
homofóbico,1
transfóbico,1
eliminen,1
discriminatorios,2
374,126
ingresaron,41
radicaron,3
físicas,133
morales,72
97,461
291,122
conéctate,1
jerárquico,4
dispersión,58
edades,40
nombramiento,11
joven,14
administraciones,110
1994,179
2000,1173
2006,1821
considerand,1
rango,77
separada,7
ocupó,10
posiciones,25
tomando,42
alianzas,74
aseguren,8
disculpa,12
periodista,4
lydia,1
cacho,2
ribeiro,1
arbitraria,2
sometida,2
alonso,2
javier,4
francisco,36
arredondo,1
exalumnos,1
asesinados,1
2010,3029
recomendación,35
presta,12
promovidos,13
laredo,33
presunta,114
audiencia,20
declaró,38
amistosa,24
irineo,1
martínez,23
torres,20
candelario,1
damián,4
comunicó,4
jacinto,4
informa,20
cumplió,21
cláusulas,6
compensación,51
celerino,1
jiménez,11
almaraz,1
extrajudicial,4
esposa,5
estela,1
garcía,28
ramírez,8
modificaciones,117
oim,8
inm,31
coalición,595
sustentó,10
séptimo,12
cat,9
reconoció,28
retos,67
diferenciado,16
pluricultural,2
previstos,23
inhumanos,4
formalmente,7
sentencia,29
atenco,9
vs,8
resolutivos,7
policiaco,1
multicultural,2
pluriétnico,1
conviven,1
pesar,50
tierras,87
rezagados,2
centrando,1
mediar,1
opera,73
metodológicos,9
afromexicanos,52
lucia,1
integre,6
intersectorial,13
núcleos,74
excarcelación,6
legislación,52
839,39
respete,2
afromexicana,40
acercar,24
aún,117
existe,61
carece,3
adecúen,1
vulnerando,1
decidir,7
espaciamiento,2
conapo,536
planeado,9
impactos,49
planificatel,1
usuarias,59
produjo,19
emisiones,133
radio,123
masculinidades,4
sexuales,34
envejecimiento,12
sociodemográficos,12
sentaron,4
basadas,27
irrestricto,5
demográfica,221
propiciando,8
difundió,58
coespo,1
equivalentes,73
demográfico,2
estimaciones,270
específica,79
anticonceptiva,6
masculina,2
impulsor,3
varias,37
aportar,13
centrados,1
renapo,4
contundente,4
curp,23
vincularla,1
nacimiento,63
validadas,62
235,149
registrar,43
uniforme,17
certera,7
ágil,27
defunciones,449
existencia,49
federalismo,34
focalizaron,8
destinan,19
efecto,173
subregistro,45
nacimientos,87
acta,16
528,76
acercaron,4
registrales,37
alejadas,17
publicaron,163
concientizar,9
poblacionales,10
indefensos,1
desempeñan,9
gracias,52
gozan,2
seleccionaron,18
niña,14
madre,11
religiosas,61
convencido,2
manifestación,21
creencias,7
esos,50
trámites,497
solicitados,15
agrupaciones,34
constitutivo,18
personalizadas,6
966,25
religiosos,68
masivos,140
suscitados,3
arbitraje,108
designación,13
amigable,11
componedor,3
procedencia,50
inscripción,70
919,52
aviso,34
260,140
471,66
buzones,8
274,150
constancias,44
certificaciones,45
constitutivos,10
drenaje,57
proagua,17
anexos,60
programan,5
283,138
urbanas,68
alcantarillado,58
sanitarios,125
conducción,20
cutzamala,9
túnel,9
emisor,5
oriente,62
estimada,67
conclusión,165
planta,112
chapultepec,29
pulimento,1
inyección,14
acuífero,9
potabilizadoras,20
lapso,58
desaladora,3
empalme,14
físico,164
desalinizadora,3
lucas,8
potabilizadora,12
miravalles,3
acueducto,26
preliminar,123
desinfección,20
caudal,104
desinfectada,5
suministrados,1
superó,26
pozos,124
berros,3
módulos,99
dosificación,1
sedimentación,1
679,53
prestadores,54
hidroagrícola,42
rehabilitar,11
revistió,1
entubó,1
longitud,55
rehabilitó,12
drenes,10
relocalizó,1
distritos,404
abarcan,5
extensión,41
formalizaron,46
reasignaron,1
presa,57
endhó,17
chihuero,5
centenario,13
lagunera,4
valle,138
bombeo,22
colorada,4
superficial,15
caldera,2
caracol,9
sales,1
desalojo,5
pluviales,3
desazolves,9
capulín,1
sordo,1
totolica,2
ruinas,1
ríos,20
tlalnepantla,4
cuautitlán,5
juan,76
teotihuacán,3
papalotla,1
coxcacoaco,1
xalapango,1
bernardino,3
chapingo,7
coatepec,1
desagüe,1
rectificación,5
laguna,59
ápan,1
afluentes,2
hidrológico,9
autorizada,19
protegerá,2
bicentenario,38
álamos,6
contaba,33
dren,10
meteorológicos,19
hidrometeorológicos,24
monitor,6
sequía,24
pronósticos,10
horizontes,4
semestrales,1
climatológica,1
avisos,26
tormenta,6
subtropical,1
andrea,1
océano,8
atlántico,6
formó,200
depresión,10
tropical,16
ciclón,4
dictaminaciones,1
313,151
corroborando,2
boletines,30
escala,122
causantes,4
severo,10
meteorológico,9
oficios,20
oportunamente,30
pronóstico,9
actualizaron,142
compuertas,1
excedencias,2
vertedor,1
controlado,2
estructural,30
eliminaron,16
quedar,4
comprobar,5
deterioro,14
clasificaron,5
113,305
miden,4
destacaron,129
causadas,30
178,241
perspectivas,21
meteorológicas,12
proyectadas,12
atmósfera,31
contratados,35
residuos,351
regulación,89
peligrosos,156
sano,31
autorizaron,101
industriales,168
acumulada,73
estimó,20
generado,35
destruyeron,6
bifenilos,8
policlorados,8
transfronterizos,20
exportación,301
importación,329
avalada,6
plaguicidas,63
nutrientes,10
vegetales,58
tóxicos,22
altamente,44
riesgosas,30
químico,24
petroquímico,12
metalúrgico,16
maquiladoras,26
asea,23
clasificar,5
padrón,136
inventario,96
2004,1153
recortes,6
perforación,52
jales,8
mineros,29
cuáles,4
913,35
783,42
industrial,445
402,75
supervisión,162
detallados,2
constituirse,10
ambientales,207
preexistentes,1
refinería,73
remediación,57
contaminados,76
minatitlán,20
coatzacoalcos,69
cosoleacaque,15
infiltración,2
lixiviados,2
gases,37
invernadero,27
fauna,79
nociva,2
matas,1
suelos,50
localiza,4
expidió,12
operaron,77
805,50
remediados,16
minamata,7
revisada,49
mercurio,19
liberaciones,10
metal,2
2015,4664
buen,72
minería,186
artesanal,22
ecología,25
asegure,3
racional,14
disponibilidad,273
futuras,25
generaciones,11
enfoques,11
transversales,23
etnicidad,1
enriquecen,2
efectivas,15
socialmente,8
transversalidad,22
interseccionalidad,10
fortalecerse,1
reordenamiento,6
democráticos,10
profepa,43
motivaron,1
clausura,21
aserraderos,7
madera,52
228,147
carbón,33
mpf,11
complemento,37
tala,26
anp,75
380,125
568,87
precautoriamente,10
744,32
ejemplares,71
flora,67
subproductos,45
remitir,4
marinos,54
900,69
416,107
especies,176
conformados,26
bala,5
an,7
ka,3
ax,1
cirios,1
cumbres,11
pinacate,2
desierto,5
altar,11
pico,6
tancítaro,2
sierra,42
mártir,9
cofre,1
perote,2
abra,1
tanchipa,1
montes,6
azules,5
cerro,11
silla,1
anidación,5
conanp,23
296,122
tortuga,14
golfina,10
laúd,3
vaquita,13
delta,10
río,146
colorado,47
194,225
precautorio,8
870,39
287,139
totoaba,29
verificó,26
inspeccionó,1
687,53
133,247
dictadas,11
impuso,10
181,249
clausuras,34
aseguramientos,29
precautorios,1
255,133
instrumentados,5
malacatepec,3
tilostoc,3
temascaltepec,4
bahía,40
loreto,17
yum,4
balam,7
sian,4
tulum,34
zofemat,16
237,161
177,215
ganados,60
142,333
aseguradas,6
abarcaron,38
ramsar,10
transformativo,1
etnias,2
orquesta,4
filarmónica,1
calmécac,1
reserva,120
mina,18
cardones,1
concedió,8
suspensión,54
definitiva,36
minero,52
182,223
marino,38
destinadas,41
voluntariamente,22
348,111
alcanzaron,97
entraron,17
parques,23
sabinal,1
insurgente,1
costilla,2
concordia,3
ángel,15
albino,2
corzo,5
flores,13
jiquipilas,1
frailescana,3
formulados,1
cubren,26
biosfera,19
isla,32
conservadas,1
naturaleza,89
archipiélago,3
espíritu,8
globales,84
exitosos,6
amenazadas,14
favorable,50
tiburones,4
incluidas,20
conabio,19
ejerció,46
representó,299
342,121
137,369
uma,54
intensivo,28
reportado,168
direcciones,25
procodes,2
radicado,1
s046,1
umas,6
agave,25
salmiana,4
cactáceas,6
carnegiea,6
gigantea,6
echinocactus,5
platyacanthus,5
ferocactus,9
chrysacanthus,5
borrego,9
cimarrón,9
ovis,12
canadensis,12
pecarí,8
collar,7
pecari,4
tajacu,4
cocodrilo,6
crocodylus,6
moreletii,4
restauraron,5
comunitarios,183
propietarios,28
predios,73
diferencia,156
estructuran,1
cuestión,8
coparticipación,1
nidadas,1
lora,3
liberaron,18
crías,10
evaluaciones,107
invasividad,2
649,38
exóticas,13
nativas,24
traslocadas,2
introducción,31
759,51
incluyeron,84
invasoras,6
aichi,1
comunitario,146
676,47
monitores,11
capacitados,58
equipados,7
normó,1
hábitat,50
tiburón,13
ballena,6
especificaciones,84
extractivo,4
nado,5
rhincodon,2
typus,2
normalización,52
ostras,2
perleras,2
madreperla,2
pinctada,2
mazatlanica,1
concha,2
nácar,1
pteria,2
sterna,1
imbricata,1
ostra,2
perlera,1
alada,1
colymbus,1
degradación,14
vital,12
restauración,128
apoyaron,115
reconversión,40
rarámuri,8
balleza,1
bocoyna,1
guachochi,4
programó,19
produjeron,30
ecosistémicos,16
carbono,41
incentivos,44
canalizaron,46
asignaron,75
concurrentes,9
anualidad,6
transportes,381
sct,212
verdes,26
amigables,14
interurbano,14
reducirá,4
contaminantes,53
co2,28
utiliza,42
ferroviario,88
trenes,10
bogie,1
recarga,8
transformadores,5
ocupan,18
reutilizarla,1
dueños,14
poseedores,25
obtengan,20
417,81
generados,42
114,337
incorporan,72
reincorporan,1
437,96
aprovechamientos,29
plantaciones,29
apoyan,17
contribuirán,8
apoyados,139
manglar,2
hidrológicos,10
dunas,1
conectividad,107
ecorregiones,1
influencia,29
corredores,33
hábitats,1
utilizó,30
cañón,8
sumidero,4
don,8
biósfera,9
selva,15
ocote,2
vizcaíno,3
pantanos,2
centla,6
mapimí,3
mariposa,14
monarca,16
nizuc,1
manglares,18
nichupté,2
arrecife,2
reservas,223
carretera,147
propusieron,5
expuestos,19
cuencas,99
título,66
conservar,44
almacenamiento,168
promovieron,57
sostenibles,48
consideraron,34
inecc,19
nicho,3
científicas,72
llevarse,8
afianzar,6
nacionalmente,1
latinoamérica,23
gef,7
ejecutó,22
compuestos,20
ecológicamente,2
racionales,2
analítico,18
fmam,2
alimentarios,61
suelo,166
folur,2
seleccionadas,28
116,382
conectando,2
ganadera,6
conecta,7
consta,16
focales,3
mapeo,6
intervenciones,100
negro,24
sniarn,10
835,39
estadísticos,93
badesniarn,8
915,45
geográficas,35
geográfico,18
sequías,7
limpio,24
demografía,2
visor,7
atoyac,10
ecológicos,14
solicitadas,16
básicos,429
aunadas,2
sustentabilidad,104
impresiones,5
biológica,22
dedicada,12
ediciones,40
textos,14
actitudes,10
medioambiente,14
abordan,9
asignatura,15
alumno,10
ligados,7
telesecundaria,33
insertaron,1
asignaturas,18
biología,59
tercero,54
sexto,37
vinculan,4
contaminación,59
endémicas,4
193,203
aprendizaje,173
ascienden,4
propietarias,2
legítimas,10
poseedoras,1
396,124
ejidos,48
459,106
participativas,6
formulación,29
estatutos,9
seminarios,44
279,131
perjudicial,7
respaldan,2
candelilla,5
euphorbia,7
antisyphilitica,7
puntas,1
blancas,1
carcharhinus,5
falciformis,5
martillo,2
sphyrna,8
lewini,5
zygaena,5
caoba,4
swietenia,7
macrophylla,7
territorialidad,2
remota,26
118,363
presuntos,95
gestionan,4
mediana,49
rehabilitaron,23
531,75
cortafuego,5
quemas,8
prescritas,5
140,350
negras,38
169,265
amozoc,4
cemi,1
cpcif,1
afectada,64
utilizaron,188
indicador,1544
arbolado,5
adulto,13
renuevo,2
sanidad,95
fitosanitaria,19
tratamientos,39
fitosanitarios,9
plagas,96
enfermedades,466
704,59
mantuvieron,32
activas,53
185,241
trampas,24
multiembudo,1
detecciones,71
insectos,4
euwallacea,1
sp,1
xyleborus,1
glabratus,1
positiva,29
escarabajos,2
ambrosiales,1
exóticos,1
fitosanitario,13
estuvieron,76
resueltas,30
alumbramiento,3
subterráneas,19
acumuló,16
títulos,154
concesionadas,18
clasificadas,11
modalidades,214
273,133
descarga,36
254,222
suspendió,10
provisionalmente,2
333,117
acuíferos,22
867,46
511,80
demoliciones,2
caducidades,4
generador,6
concesión,65
nulidades,2
revocaciones,2
impuestas,51
recuperó,42
extraídos,1
medir,47
concesionado,14
usos,74
agroindustrial,15
bancos,96
asignaciones,110
hacen,27
factible,2
fácilmente,1
quiénes,3
concesionada,14
conagu,1
líne,3
controlar,21
confiabilidad,36
lago,35
texcoco,41
preinversión,15
nabor,6
carrillo,22
lagunas,4
vivero,6
facilidades,26
doméstico,33
medición,356
físicos,17
químicos,71
automáticas,12
yosocuta,1
valsequillo,1
mostraron,51
midió,7
bioquímica,8
oxígeno,27
sólidos,43
suspendidos,18
totales,668
galardones,3
blue,12
flag,12
galardonados,1
factor,24
ecotecnias,3
beneficiar,36
aceleró,1
valles,12
cuenca,96
renovaron,15
presidencias,10
yaqui,97
mátape,1
presidio,7
hídrico,23
justificativos,1
recomienda,4
veda,2
blanca,19
pecuario,14
the,41
nature,1
conservancy,1
aire,114
proaire,16
122,359
responder,32
contingencias,40
atmosféricas,6
partículas,19
combinadas,3
ozono,33
contingencia,265
zmvm,12
inusitada,1
provocada,37
orgánicos,12
volátiles,4
zm,56
mexicali,40
salamanca,25
slp,4
nogales,38
2027,7
óxidos,2
precursores,27
limpios,10
ostensiblemente,3
sensor,4
remoto,10
calibración,8
atmosféricos,4
genéticamente,35
modificados,39
analítica,9
amplió,66
maíz,218
soya,38
algodón,49
atmosférico,6
únicas,25
lau,22
metalúrgica,9
automotriz,60
vidrio,13
pinturas,9
tintas,7
laus,1
